'akr','inf',1987,0,0
'akr','inf',1988,2,3.68E-06
'akr','inf',1989,3,5.53E-06
'akr','inf',1990,1,1.84E-06
'akr','inf',1991,0,0
'akr','inf',1992,0,0
'akr','inf',1993,2,3.68E-06
'akr','inf',1994,1,1.84E-06
'akr','inf',1995,1,1.84E-06
'akr','inf',1996,0,0
'akr','inf',1997,1,1.84E-06
'akr','inf',1998,5,9.21E-06
'akr','inf',1999,3,5.53E-06
'akr','inf',2000,7,1.29E-05
'albu','inf',1987,1,1.80E-06
'albu','inf',1988,1,1.80E-06
'albu','inf',1989,3,5.39E-06
'albu','inf',1990,2,3.59E-06
'albu','inf',1991,1,1.80E-06
'albu','inf',1992,1,1.80E-06
'albu','inf',1993,4,7.19E-06
'albu','inf',1994,3,5.39E-06
'albu','inf',1995,2,3.59E-06
'albu','inf',1996,5,8.98E-06
'albu','inf',1997,0,0
'albu','inf',1998,3,5.39E-06
'albu','inf',1999,1,1.80E-06
'albu','inf',2000,1,1.80E-06
'anch','inf',1987,0,0
'anch','inf',1988,0,0
'anch','inf',1989,0,0
'anch','inf',1990,0,0
'anch','inf',1991,0,0
'anch','inf',1992,0,0
'anch','inf',1993,0,0
'anch','inf',1994,0,0
'anch','inf',1995,1,3.84E-06
'anch','inf',1996,0,0
'anch','inf',1997,0,0
'anch','inf',1998,1,3.84E-06
'anch','inf',1999,1,3.84E-06
'anch','inf',2000,0,0
'arlv','inf',1987,0,0
'arlv','inf',1988,0,0
'arlv','inf',1989,0,0
'arlv','inf',1990,1,5.28E-06
'arlv','inf',1991,0,0
'arlv','inf',1992,0,0
'arlv','inf',1993,1,5.28E-06
'arlv','inf',1994,0,0
'arlv','inf',1995,0,0
'arlv','inf',1996,0,0
'arlv','inf',1997,0,0
'arlv','inf',1998,0,0
'arlv','inf',1999,0,0
'arlv','inf',2000,1,5.28E-06
'atla','inf',1987,3,2.02E-06
'atla','inf',1988,3,2.02E-06
'atla','inf',1989,6,4.05E-06
'atla','inf',1990,2,1.35E-06
'atla','inf',1991,3,2.02E-06
'atla','inf',1992,0,0
'atla','inf',1993,1,6.75E-07
'atla','inf',1994,2,1.35E-06
'atla','inf',1995,0,0
'atla','inf',1996,2,1.35E-06
'atla','inf',1997,1,6.75E-07
'atla','inf',1998,1,6.75E-07
'atla','inf',1999,1,6.75E-07
'atla','inf',2000,3,2.02E-06
'aust','inf',1987,1,1.23E-06
'aust','inf',1988,5,6.16E-06
'aust','inf',1989,0,0
'aust','inf',1990,2,2.46E-06
'aust','inf',1991,0,0
'aust','inf',1992,1,1.23E-06
'aust','inf',1993,0,0
'aust','inf',1994,0,0
'aust','inf',1995,1,1.23E-06
'aust','inf',1996,3,3.69E-06
'aust','inf',1997,0,0
'aust','inf',1998,1,1.23E-06
'aust','inf',1999,4,4.92E-06
'aust','inf',2000,1,1.23E-06
'bake','inf',1987,1,1.51E-06
'bake','inf',1988,1,1.51E-06
'bake','inf',1989,1,1.51E-06
'bake','inf',1990,2,3.02E-06
'bake','inf',1991,0,0
'bake','inf',1992,0,0
'bake','inf',1993,0,0
'bake','inf',1994,2,3.02E-06
'bake','inf',1995,1,1.51E-06
'bake','inf',1996,2,3.02E-06
'bake','inf',1997,5,7.56E-06
'bake','inf',1998,5,7.56E-06
'bake','inf',1999,2,3.02E-06
'bake','inf',2000,1,1.51E-06
'balt','inf',1987,0,0
'balt','inf',1988,3,4.72E-06
'balt','inf',1989,1,1.57E-06
'balt','inf',1990,2,3.15E-06
'balt','inf',1991,0,0
'balt','inf',1992,4,6.30E-06
'balt','inf',1993,1,1.57E-06
'balt','inf',1994,1,1.57E-06
'balt','inf',1995,1,1.57E-06
'balt','inf',1996,0,0
'balt','inf',1997,0,0
'balt','inf',1998,1,1.57E-06
'balt','inf',1999,1,1.57E-06
'balt','inf',2000,3,4.72E-06
'batr','inf',1987,1,2.42E-06
'batr','inf',1988,3,7.27E-06
'batr','inf',1989,0,0
'batr','inf',1990,2,4.84E-06
'batr','inf',1991,1,2.42E-06
'batr','inf',1992,1,2.42E-06
'batr','inf',1993,1,2.42E-06
'batr','inf',1994,1,2.42E-06
'batr','inf',1995,0,0
'batr','inf',1996,0,0
'batr','inf',1997,0,0
'batr','inf',1998,1,2.42E-06
'batr','inf',1999,0,0
'batr','inf',2000,2,4.84E-06
'bidd','inf',1987,1,5.35E-06
'bidd','inf',1988,0,0
'bidd','inf',1989,1,5.35E-06
'bidd','inf',1990,4,2.14E-05
'bidd','inf',1991,1,5.35E-06
'bidd','inf',1992,4,2.14E-05
'bidd','inf',1993,1,5.35E-06
'bidd','inf',1994,0,0
'bidd','inf',1995,0,0
'bidd','inf',1996,0,0
'bidd','inf',1997,1,5.35E-06
'bidd','inf',1998,3,1.61E-05
'bidd','inf',1999,1,5.35E-06
'bidd','inf',2000,1,5.35E-06
'birm','inf',1987,0,0
'birm','inf',1988,1,1.51E-06
'birm','inf',1989,3,4.53E-06
'birm','inf',1990,0,0
'birm','inf',1991,0,0
'birm','inf',1992,0,0
'birm','inf',1993,0,0
'birm','inf',1994,0,0
'birm','inf',1995,0,0
'birm','inf',1996,2,3.02E-06
'birm','inf',1997,1,1.51E-06
'birm','inf',1998,4,6.04E-06
'birm','inf',1999,1,1.51E-06
'birm','inf',2000,5,7.55E-06
'bost','inf',1987,0,0
'bost','inf',1988,0,0
'bost','inf',1989,0,0
'bost','inf',1990,0,0
'bost','inf',1991,0,0
'bost','inf',1992,0,0
'bost','inf',1993,2,2.90E-06
'bost','inf',1994,1,1.45E-06
'bost','inf',1995,1,1.45E-06
'bost','inf',1996,1,1.45E-06
'bost','inf',1997,2,2.90E-06
'bost','inf',1998,1,1.45E-06
'bost','inf',1999,1,1.45E-06
'bost','inf',2000,2,2.90E-06
'buff','inf',1987,5,5.26E-06
'buff','inf',1988,2,2.10E-06
'buff','inf',1989,0,0
'buff','inf',1990,2,2.10E-06
'buff','inf',1991,4,4.21E-06
'buff','inf',1992,3,3.16E-06
'buff','inf',1993,0,0
'buff','inf',1994,4,4.21E-06
'buff','inf',1995,2,2.10E-06
'buff','inf',1996,1,1.05E-06
'buff','inf',1997,4,4.21E-06
'buff','inf',1998,12,1.26E-05
'buff','inf',1999,4,4.21E-06
'buff','inf',2000,6,6.31E-06
'cayc','inf',1987,0,0
'cayc','inf',1988,0,0
'cayc','inf',1989,0,0
'cayc','inf',1990,0,0
'cayc','inf',1991,1,4.63E-06
'cayc','inf',1992,0,0
'cayc','inf',1993,0,0
'cayc','inf',1994,0,0
'cayc','inf',1995,1,4.63E-06
'cayc','inf',1996,0,0
'cayc','inf',1997,0,0
'cayc','inf',1998,0,0
'cayc','inf',1999,0,0
'cayc','inf',2000,0,0
'cdrp','inf',1987,1,5.22E-06
'cdrp','inf',1988,3,1.56E-05
'cdrp','inf',1989,6,3.13E-05
'cdrp','inf',1990,0,0
'cdrp','inf',1991,1,5.22E-06
'cdrp','inf',1992,3,1.56E-05
'cdrp','inf',1993,1,5.22E-06
'cdrp','inf',1994,1,5.22E-06
'cdrp','inf',1995,1,5.22E-06
'cdrp','inf',1996,2,1.04E-05
'cdrp','inf',1997,2,1.04E-05
'cdrp','inf',1998,1,5.22E-06
'cdrp','inf',1999,2,1.04E-05
'cdrp','inf',2000,2,1.04E-05
'char','inf',1987,0,0
'char','inf',1988,6,8.63E-06
'char','inf',1989,0,0
'char','inf',1990,1,1.44E-06
'char','inf',1991,3,4.31E-06
'char','inf',1992,3,4.31E-06
'char','inf',1993,1,1.44E-06
'char','inf',1994,1,1.44E-06
'char','inf',1995,0,0
'char','inf',1996,0,0
'char','inf',1997,0,0
'char','inf',1998,0,0
'char','inf',1999,2,2.88E-06
'char','inf',2000,0,0
'chic','inf',1987,4,7.44E-07
'chic','inf',1988,5,9.30E-07
'chic','inf',1989,5,9.30E-07
'chic','inf',1990,15,2.79E-06
'chic','inf',1991,4,7.44E-07
'chic','inf',1992,7,1.30E-06
'chic','inf',1993,3,5.58E-07
'chic','inf',1994,4,7.44E-07
'chic','inf',1995,7,1.30E-06
'chic','inf',1996,4,7.44E-07
'chic','inf',1997,3,5.58E-07
'chic','inf',1998,9,1.67E-06
'chic','inf',1999,20,3.72E-06
'chic','inf',2000,15,2.79E-06
'cinc','inf',1987,0,0
'cinc','inf',1988,6,7.07E-06
'cinc','inf',1989,5,5.89E-06
'cinc','inf',1990,2,2.36E-06
'cinc','inf',1991,1,1.18E-06
'cinc','inf',1992,1,1.18E-06
'cinc','inf',1993,1,1.18E-06
'cinc','inf',1994,5,5.89E-06
'cinc','inf',1995,1,1.18E-06
'cinc','inf',1996,1,1.18E-06
'cinc','inf',1997,1,1.18E-06
'cinc','inf',1998,3,3.54E-06
'cinc','inf',1999,0,0
'cinc','inf',2000,0,0
'clev','inf',1987,3,2.15E-06
'clev','inf',1988,5,3.59E-06
'clev','inf',1989,4,2.87E-06
'clev','inf',1990,2,1.43E-06
'clev','inf',1991,6,4.30E-06
'clev','inf',1992,1,7.17E-07
'clev','inf',1993,7,5.02E-06
'clev','inf',1994,7,5.02E-06
'clev','inf',1995,2,1.43E-06
'clev','inf',1996,1,7.17E-07
'clev','inf',1997,6,4.30E-06
'clev','inf',1998,5,3.59E-06
'clev','inf',1999,6,4.30E-06
'clev','inf',2000,7,5.02E-06
'clmg','inf',1987,0,0
'clmg','inf',1988,0,0
'clmg','inf',1989,1,5.37E-06
'clmg','inf',1990,2,1.07E-05
'clmg','inf',1991,0,0
'clmg','inf',1992,0,0
'clmg','inf',1993,0,0
'clmg','inf',1994,0,0
'clmg','inf',1995,0,0
'clmg','inf',1996,0,0
'clmg','inf',1997,0,0
'clmg','inf',1998,0,0
'clmg','inf',1999,0,0
'clmg','inf',2000,0,0
