'akr','cvd',1987,1881,0.003464733
'akr','cvd',1988,1809,0.003332111
'akr','cvd',1989,1729,0.003184754
'akr','cvd',1990,1789,0.003295272
'akr','cvd',1991,1802,0.003319218
'akr','cvd',1992,1806,0.003326586
'akr','cvd',1993,1752,0.00322712
'akr','cvd',1994,1631,0.003004242
'akr','cvd',1995,1705,0.003140547
'akr','cvd',1996,1799,0.003313692
'akr','cvd',1997,1865,0.003435261
'akr','cvd',1998,1745,0.003214226
'akr','cvd',1999,1828,0.003367109
'akr','cvd',2000,1774,0.003267643
'albu','cvd',1987,1285,0.002308336
'albu','cvd',1988,1340,0.002407137
'albu','cvd',1989,1451,0.002606534
'albu','cvd',1990,1377,0.002473602
'albu','cvd',1991,1339,0.00240534
'albu','cvd',1992,1374,0.002468213
'albu','cvd',1993,1350,0.0024251
'albu','cvd',1994,1465,0.002631683
'albu','cvd',1995,1450,0.002604737
'albu','cvd',1996,1495,0.002685574
'albu','cvd',1997,1552,0.002787967
'albu','cvd',1998,1408,0.00252929
'albu','cvd',1999,1520,0.002730483
'albu','cvd',2000,1434,0.002575995
'anch','cvd',1987,194,0.000745343
'anch','cvd',1988,178,0.000683871
'anch','cvd',1989,193,0.000741501
'anch','cvd',1990,201,0.000772236
'anch','cvd',1991,177,0.000680029
'anch','cvd',1992,220,0.000845234
'anch','cvd',1993,217,0.000833708
'anch','cvd',1994,250,0.000960493
'anch','cvd',1995,254,0.000975861
'anch','cvd',1996,243,0.000933599
'anch','cvd',1997,237,0.000910547
'anch','cvd',1998,286,0.001098804
'anch','cvd',1999,305,0.001171801
'anch','cvd',2000,294,0.00112954
'arlv','cvd',1987,375,0.001979383
'arlv','cvd',1988,352,0.001857981
'arlv','cvd',1989,376,0.001984661
'arlv','cvd',1990,351,0.001852702
'arlv','cvd',1991,312,0.001646846
'arlv','cvd',1992,287,0.001514888
'arlv','cvd',1993,344,0.001815754
'arlv','cvd',1994,323,0.001704908
'arlv','cvd',1995,357,0.001884372
'arlv','cvd',1996,310,0.00163629
'arlv','cvd',1997,332,0.001752414
'arlv','cvd',1998,355,0.001873816
'arlv','cvd',1999,304,0.00160462
'arlv','cvd',2000,292,0.001541279
'atla','cvd',1987,3332,0.002248509
'atla','cvd',1988,3484,0.002351082
'atla','cvd',1989,3318,0.002239061
'atla','cvd',1990,3137,0.002116918
'atla','cvd',1991,3181,0.002146611
'atla','cvd',1992,3075,0.002075079
'atla','cvd',1993,3303,0.002228939
'atla','cvd',1994,3169,0.002138513
'atla','cvd',1995,3260,0.002199922
'atla','cvd',1996,3290,0.002220166
'atla','cvd',1997,3230,0.002179677
'atla','cvd',1998,3220,0.002172929
'atla','cvd',1999,3060,0.002064957
'atla','cvd',2000,3126,0.002109495
'aust','cvd',1987,1102,0.001356675
'aust','cvd',1988,1134,0.00139607
'aust','cvd',1989,1092,0.001344364
'aust','cvd',1990,1117,0.001375142
'aust','cvd',1991,1114,0.001371448
'aust','cvd',1992,1132,0.001393608
'aust','cvd',1993,1186,0.001460088
'aust','cvd',1994,1160,0.001428079
'aust','cvd',1995,1212,0.001492096
'aust','cvd',1996,1219,0.001500714
'aust','cvd',1997,1286,0.001583198
'aust','cvd',1998,1307,0.001609051
'aust','cvd',1999,1313,0.001616438
'aust','cvd',2000,1359,0.001673068
'bake','cvd',1987,1564,0.002363805
'bake','cvd',1988,1538,0.002324509
'bake','cvd',1989,1604,0.002424261
'bake','cvd',1990,1592,0.002406124
'bake','cvd',1991,1597,0.002413681
'bake','cvd',1992,1599,0.002416704
'bake','cvd',1993,1710,0.002584468
'bake','cvd',1994,1518,0.002294282
'bake','cvd',1995,1742,0.002632832
'bake','cvd',1996,1717,0.002595047
'bake','cvd',1997,1698,0.002566331
'bake','cvd',1998,1857,0.002806641
'bake','cvd',1999,1915,0.002894301
'bake','cvd',2000,1877,0.002836869
'balt','cvd',1987,3469,0.005461668
'balt','cvd',1988,3395,0.00534516
'balt','cvd',1989,3060,0.004817729
'balt','cvd',1990,2992,0.004710669
'balt','cvd',1991,2836,0.004465059
'balt','cvd',1992,2841,0.004472931
'balt','cvd',1993,2903,0.004570545
'balt','cvd',1994,2843,0.00447608
'balt','cvd',1995,2789,0.004391061
'balt','cvd',1996,2733,0.004302893
'balt','cvd',1997,2578,0.004058858
'balt','cvd',1998,2554,0.004021072
'balt','cvd',1999,2614,0.004115537
'balt','cvd',2000,2487,0.003915586
'batr','cvd',1987,1365,0.00330627
'batr','cvd',1988,1373,0.003325647
'batr','cvd',1989,1287,0.00311734
'batr','cvd',1990,1327,0.003214227
'batr','cvd',1991,1312,0.003177894
'batr','cvd',1992,1329,0.003219071
'batr','cvd',1993,1321,0.003199694
'batr','cvd',1994,1320,0.003197272
'batr','cvd',1995,1360,0.003294159
'batr','cvd',1996,1307,0.003165783
'batr','cvd',1997,1385,0.003354713
'batr','cvd',1998,1410,0.003415267
'batr','cvd',1999,1528,0.003701084
'batr','cvd',2000,1426,0.003454022
'bidd','cvd',1987,2000,0.010709963
'bidd','cvd',1988,1968,0.010538604
'bidd','cvd',1989,1996,0.010688544
'bidd','cvd',1990,1967,0.010533249
'bidd','cvd',1991,2007,0.010747448
'bidd','cvd',1992,1986,0.010634994
'bidd','cvd',1993,1910,0.010228015
'bidd','cvd',1994,1881,0.010072721
'bidd','cvd',1995,1889,0.010115561
'bidd','cvd',1996,1919,0.01027621
'bidd','cvd',1997,1860,0.009960266
'bidd','cvd',1998,1798,0.009628257
'bidd','cvd',1999,1837,0.009837101
'bidd','cvd',2000,1817,0.009730002
'birm','cvd',1987,2882,0.004353165
'birm','cvd',1988,2855,0.004312383
'birm','cvd',1989,2602,0.003930235
'birm','cvd',1990,2582,0.003900025
'birm','cvd',1991,2544,0.003842627
'birm','cvd',1992,2555,0.003859243
'birm','cvd',1993,2575,0.003889452
'birm','cvd',1994,2446,0.003694602
'birm','cvd',1995,2560,0.003866795
'birm','cvd',1996,2506,0.00378523
'birm','cvd',1997,2630,0.003972528
'birm','cvd',1998,2504,0.003782209
'birm','cvd',1999,2478,0.003742937
'birm','cvd',2000,2475,0.003738405
'bost','cvd',1987,2327,0.003373407
'bost','cvd',1988,2296,0.003328467
'bost','cvd',1989,1979,0.002868918
'bost','cvd',1990,2006,0.00290806
'bost','cvd',1991,1796,0.002603627
'bost','cvd',1992,1921,0.002784837
'bost','cvd',1993,1926,0.002792085
'bost','cvd',1994,1709,0.002477505
'bost','cvd',1995,1745,0.002529693
'bost','cvd',1996,1671,0.002422417
'bost','cvd',1997,1668,0.002418068
'bost','cvd',1998,1654,0.002397772
'bost','cvd',1999,1671,0.002422417
'bost','cvd',2000,1589,0.002303543
'buff','cvd',1987,4935,0.005193288
'buff','cvd',1988,4966,0.005225911
'buff','cvd',1989,4764,0.005013338
'buff','cvd',1990,4702,0.004948093
'buff','cvd',1991,4711,0.004957564
'buff','cvd',1992,4578,0.004817604
'buff','cvd',1993,4729,0.004976507
'buff','cvd',1994,4395,0.004625026
'buff','cvd',1995,4352,0.004579775
'buff','cvd',1996,4229,0.004450338
'buff','cvd',1997,4237,0.004458756
'buff','cvd',1998,4055,0.004267231
'buff','cvd',1999,4058,0.004270388
'buff','cvd',2000,3970,0.004177782
'cayc','cvd',1987,343,0.00158786
'cayc','cvd',1988,338,0.001564713
'cayc','cvd',1989,335,0.001550825
'cayc','cvd',1990,332,0.001536937
'cayc','cvd',1991,361,0.001671188
'cayc','cvd',1992,321,0.001486015
'cayc','cvd',1993,366,0.001694335
'cayc','cvd',1994,390,0.001805439
'cayc','cvd',1995,458,0.002120233
'cayc','cvd',1996,425,0.001967465
'cayc','cvd',1997,456,0.002110974
'cayc','cvd',1998,457,0.002115604
'cayc','cvd',1999,444,0.002055422
'cayc','cvd',2000,478,0.00221282
'cdrp','cvd',1987,1394,0.007271741
'cdrp','cvd',1988,1389,0.007245659
'cdrp','cvd',1989,1327,0.006922238
'cdrp','cvd',1990,1397,0.00728739
'cdrp','cvd',1991,1375,0.007172628
'cdrp','cvd',1992,1378,0.007188278
'cdrp','cvd',1993,1351,0.007047433
'cdrp','cvd',1994,1328,0.006927455
'cdrp','cvd',1995,1326,0.006917022
'cdrp','cvd',1996,1353,0.007057866
'cdrp','cvd',1997,1338,0.006979619
'cdrp','cvd',1998,1338,0.006979619
'cdrp','cvd',1999,1285,0.006703147
'cdrp','cvd',2000,1299,0.006776177
'char','cvd',1987,1453,0.002089283
'char','cvd',1988,1394,0.002004446
