'akr','copd',1987,184,0.000338921
'akr','copd',1988,215,0.000396022
'akr','copd',1989,209,0.00038497
'akr','copd',1990,219,0.00040339
'akr','copd',1991,218,0.000401548
'akr','copd',1992,233,0.000429177
'akr','copd',1993,249,0.000458649
'akr','copd',1994,242,0.000445755
'akr','copd',1995,276,0.000508382
'akr','copd',1996,291,0.000536011
'akr','copd',1997,290,0.000534169
'akr','copd',1998,359,0.000661265
'akr','copd',1999,349,0.000642845
'akr','copd',2000,380,0.000699946
'albu','copd',1987,182,0.000326939
'albu','copd',1988,148,0.000265863
'albu','copd',1989,179,0.00032155
'albu','copd',1990,166,0.000298198
'albu','copd',1991,186,0.000334125
'albu','copd',1992,127,0.000228139
'albu','copd',1993,225,0.000404183
'albu','copd',1994,190,0.00034131
'albu','copd',1995,230,0.000413165
'albu','copd',1996,208,0.000373645
'albu','copd',1997,219,0.000393405
'albu','copd',1998,210,0.000377238
'albu','copd',1999,249,0.000447296
'albu','copd',2000,222,0.000398794
'anch','copd',1987,25,9.60E-05
'anch','copd',1988,33,0.000126785
'anch','copd',1989,30,0.000115259
'anch','copd',1990,42,0.000161363
'anch','copd',1991,30,0.000115259
'anch','copd',1992,35,0.000134469
'anch','copd',1993,46,0.000176731
'anch','copd',1994,24,9.22E-05
'anch','copd',1995,37,0.000142153
'anch','copd',1996,44,0.000169047
'anch','copd',1997,43,0.000165205
'anch','copd',1998,36,0.000138311
'anch','copd',1999,50,0.000192099
'anch','copd',2000,41,0.000157521
'arlv','copd',1987,22,0.000116124
'arlv','copd',1988,30,0.000158351
'arlv','copd',1989,26,0.000137237
'arlv','copd',1990,24,0.00012668
'arlv','copd',1991,31,0.000163629
'arlv','copd',1992,32,0.000168907
'arlv','copd',1993,34,0.000179464
'arlv','copd',1994,41,0.000216413
'arlv','copd',1995,35,0.000184742
'arlv','copd',1996,47,0.000248083
'arlv','copd',1997,32,0.000168907
'arlv','copd',1998,37,0.000195299
'arlv','copd',1999,30,0.000158351
'arlv','copd',2000,41,0.000216413
'atla','copd',1987,284,0.00019165
'atla','copd',1988,306,0.000206496
'atla','copd',1989,330,0.000222691
'atla','copd',1990,299,0.000201772
'atla','copd',1991,288,0.000194349
'atla','copd',1992,292,0.000197048
'atla','copd',1993,322,0.000217293
'atla','copd',1994,359,0.000242261
'atla','copd',1995,308,0.000207845
'atla','copd',1996,329,0.000222017
'atla','copd',1997,296,0.000199747
'atla','copd',1998,323,0.000217968
'atla','copd',1999,319,0.000215268
'atla','copd',2000,299,0.000201772
'aust','copd',1987,235,0.000289309
'aust','copd',1988,243,0.000299158
'aust','copd',1989,223,0.000274536
'aust','copd',1990,252,0.000310238
'aust','copd',1991,224,0.000275767
'aust','copd',1992,235,0.000289309
'aust','copd',1993,220,0.000270843
'aust','copd',1994,226,0.000278229
'aust','copd',1995,255,0.000313931
'aust','copd',1996,267,0.000328704
'aust','copd',1997,246,0.000302851
'aust','copd',1998,236,0.00029054
'aust','copd',1999,282,0.000347171
'aust','copd',2000,260,0.000320087
'bake','copd',1987,164,0.000247867
'bake','copd',1988,196,0.000296231
'bake','copd',1989,184,0.000278095
'bake','copd',1990,207,0.000312857
'bake','copd',1991,215,0.000324948
'bake','copd',1992,195,0.00029472
'bake','copd',1993,184,0.000278095
'bake','copd',1994,187,0.000282629
'bake','copd',1995,175,0.000264492
'bake','copd',1996,231,0.00034913
'bake','copd',1997,226,0.000341573
'bake','copd',1998,261,0.000394471
'bake','copd',1999,315,0.000476086
'bake','copd',2000,294,0.000444347
'balt','copd',1987,214,0.000336926
'balt','copd',1988,292,0.000459731
'balt','copd',1989,252,0.000396754
